,ysp,ysp_m1,ysp_p1
1712,0.612372435696,2.7156951228,1.83711730709
1713,2.7156951228,1.83711730709,0.612372435696
1714,1.83711730709,1.17260393996,2.7156951228
1715,1.17260393996,1.17260393996,1.83711730709
1716,1.17260393996,2.52487623459,1.17260393996
1717,2.52487623459,1.83711730709,1.17260393996
1718,1.83711730709,2.09165006634,2.52487623459
1719,2.09165006634,1.17260393996,1.83711730709
1720,1.17260393996,1.54110350074,2.09165006634
1721,1.54110350074,2.31840462387,1.17260393996
1722,2.31840462387,1.83711730709,1.54110350074
1723,1.83711730709,2.09165006634,2.31840462387
1724,2.09165006634,2.31840462387,1.83711730709
1725,2.31840462387,1.54110350074,2.09165006634
1726,1.54110350074,2.8939592257,2.31840462387
1727,2.8939592257,2.09165006634,1.54110350074
1728,2.09165006634,2.09165006634,2.8939592257
1729,2.09165006634,2.52487623459,2.09165006634
1730,2.52487623459,2.31840462387,2.09165006634
1731,2.31840462387,3.37268439081,2.52487623459
1732,3.37268439081,3.37268439081,2.31840462387
1733,3.37268439081,2.7156951228,3.37268439081
1734,2.7156951228,2.31840462387,3.37268439081
1735,2.31840462387,3.79143772203,2.7156951228
1736,3.79143772203,3.51781181987,2.31840462387
1737,3.51781181987,2.8939592257,3.79143772203
1738,2.8939592257,2.31840462387,3.51781181987
1739,2.31840462387,2.7156951228,2.8939592257
1740,2.7156951228,2.7156951228,2.31840462387
1741,2.7156951228,1.83711730709,2.7156951228
1742,1.83711730709,2.52487623459,2.7156951228
1743,2.52487623459,2.52487623459,1.83711730709
1744,2.52487623459,2.52487623459,2.52487623459
1745,2.52487623459,2.31840462387,2.52487623459
1746,2.31840462387,2.52487623459,2.52487623459
1747,2.52487623459,2.52487623459,2.31840462387
1748,2.52487623459,2.8939592257,2.52487623459
1749,2.8939592257,2.09165006634,2.52487623459
1750,2.09165006634,2.52487623459,2.8939592257
1751,2.52487623459,1.83711730709,2.09165006634
1752,1.83711730709,1.54110350074,2.52487623459
1753,1.54110350074,1.17260393996,1.83711730709
1754,1.17260393996,2.52487623459,1.54110350074
1755,2.52487623459,1.54110350074,1.17260393996
1756,1.54110350074,2.7156951228,2.52487623459
1757,2.7156951228,1.17260393996,1.54110350074
1758,1.17260393996,1.17260393996,2.7156951228
1759,1.17260393996,0.612372435696,1.17260393996
1760,0.612372435696,1.17260393996,1.17260393996
1761,1.17260393996,2.09165006634,0.612372435696
1762,2.09165006634,1.17260393996,1.17260393996
1763,1.17260393996,0.612372435696,2.09165006634
1764,0.612372435696,1.54110350074,1.17260393996
1765,1.54110350074,1.17260393996,0.612372435696
1766,1.17260393996,1.54110350074,1.54110350074
1767,1.54110350074,0.612372435696,1.17260393996
1768,0.612372435696,1.54110350074,1.54110350074
1769,1.54110350074,1.54110350074,0.612372435696
1770,1.54110350074,0.612372435696,1.54110350074
1771,0.612372435696,1.17260393996,1.54110350074
1772,1.17260393996,1.17260393996,0.612372435696
1773,1.17260393996,0.612372435696,1.17260393996
1774,0.612372435696,0.612372435696,1.17260393996
1775,0.612372435696,1.17260393996,0.612372435696
1776,1.17260393996,1.17260393996,0.612372435696
1777,1.17260393996,1.83711730709,1.17260393996
1778,1.83711730709,2.09165006634,1.17260393996
1779,2.09165006634,2.09165006634,1.83711730709
1780,2.09165006634,1.54110350074,2.09165006634
1781,1.54110350074,2.7156951228,2.09165006634
1782,2.7156951228,1.83711730709,1.54110350074
1783,1.83711730709,2.8939592257,2.7156951228
1784,2.8939592257,1.54110350074,1.83711730709
1785,1.54110350074,1.83711730709,2.8939592257
1786,1.83711730709,3.51781181987,1.54110350074
1787,3.51781181987,3.65718470958,1.83711730709
1788,3.65718470958,4.83476990145,3.51781181987
1789,4.83476990145,3.92109678534,3.65718470958
1790,3.92109678534,3.06186217848,4.83476990145
1791,3.06186217848,2.31840462387,3.92109678534
1792,2.31840462387,3.37268439081,3.06186217848
1793,3.37268439081,3.65718470958,2.31840462387
1794,3.65718470958,2.8939592257,3.37268439081
1795,2.8939592257,3.06186217848,3.65718470958
1796,3.06186217848,2.52487623459,2.8939592257
1797,2.52487623459,2.7156951228,3.06186217848
1798,2.7156951228,2.09165006634,2.52487623459
1799,2.09165006634,2.31840462387,2.7156951228
1800,2.31840462387,2.7156951228,2.09165006634
1801,2.7156951228,1.17260393996,2.31840462387
1802,1.17260393996,1.83711730709,2.7156951228
1803,1.83711730709,1.54110350074,1.17260393996
1804,1.54110350074,1.83711730709,1.83711730709
1805,1.83711730709,2.09165006634,1.54110350074
1806,2.09165006634,2.31840462387,1.83711730709
1807,2.31840462387,1.17260393996,2.09165006634
1808,1.17260393996,2.52487623459,2.31840462387
1809,2.52487623459,1.83711730709,1.17260393996
1810,1.83711730709,1.54110350074,2.52487623459
1811,1.54110350074,1.17260393996,1.83711730709
1812,1.17260393996,2.31840462387,1.54110350074
1813,2.31840462387,1.83711730709,1.17260393996
1814,1.83711730709,1.17260393996,2.31840462387
1815,1.17260393996,1.17260393996,1.83711730709
1816,1.17260393996,1.17260393996,1.17260393996
1817,1.17260393996,1.83711730709,1.17260393996
1818,1.83711730709,2.09165006634,1.17260393996
1819,2.09165006634,1.54110350074,1.83711730709
1820,1.54110350074,2.52487623459,2.09165006634
1821,2.52487623459,1.83711730709,1.54110350074
1822,1.83711730709,2.7156951228,2.52487623459
1823,2.7156951228,3.22102468168,1.83711730709
1824,3.22102468168,2.09165006634,2.7156951228
1825,2.09165006634,1.17260393996,3.22102468168
1826,1.17260393996,2.31840462387,2.09165006634
1827,2.31840462387,2.7156951228,1.17260393996
1828,2.7156951228,3.92109678534,2.31840462387
1829,3.92109678534,3.79143772203,2.7156951228
1830,3.79143772203,2.7156951228,3.92109678534
1831,2.7156951228,2.7156951228,3.79143772203
1832,2.7156951228,3.51781181987,2.7156951228
1833,3.51781181987,3.51781181987,2.7156951228
1834,3.51781181987,4.40170421541,3.51781181987
1835,4.40170421541,4.04660351406,3.51781181987
1836,4.04660351406,2.09165006634,4.40170421541
1837,2.09165006634,3.79143772203,4.04660351406
1838,3.79143772203,3.06186217848,2.09165006634
1839,3.06186217848,3.22102468168,3.79143772203
1840,3.22102468168,3.06186217848,3.06186217848
1841,3.06186217848,3.65718470958,3.22102468168
1842,3.65718470958,3.37268439081,3.06186217848
1843,3.37268439081,2.31840462387,3.65718470958
1844,2.31840462387,3.37268439081,3.37268439081
1845,3.37268439081,3.37268439081,2.31840462387
1846,3.37268439081,2.8939592257,3.37268439081
1847,2.8939592257,2.09165006634,3.37268439081
1848,2.09165006634,2.52487623459,2.8939592257
1849,2.52487623459,1.17260393996,2.09165006634
1850,1.17260393996,2.31840462387,2.52487623459
1851,2.31840462387,1.83711730709,1.17260393996
1852,1.83711730709,2.09165006634,2.31840462387
1853,2.09165006634,2.52487623459,1.83711730709
1854,2.52487623459,1.54110350074,2.09165006634
1855,1.54110350074,1.54110350074,2.52487623459
1856,1.54110350074,1.54110350074,1.54110350074
1857,1.54110350074,2.52487623459,1.54110350074
1858,2.52487623459,2.31840462387,1.54110350074
1859,2.31840462387,0.612372435696,2.52487623459
1860,0.612372435696,1.54110350074,2.31840462387
1861,1.54110350074,0.612372435696,0.612372435696
1862,0.612372435696,0.612372435696,1.54110350074
1863,0.612372435696,0.612372435696,0.612372435696
1864,0.612372435696,1.17260393996,0.612372435696
1865,1.17260393996,1.54110350074,0.612372435696
1866,1.54110350074,1.54110350074,1.17260393996
1867,1.54110350074,1.83711730709,1.54110350074
1868,1.83711730709,1.54110350074,1.54110350074
1869,1.54110350074,1.54110350074,1.83711730709
1870,1.54110350074,1.54110350074,1.54110350074
1871,1.54110350074,1.54110350074,1.54110350074
1872,1.54110350074,1.17260393996,1.54110350074
1873,1.17260393996,1.17260393996,1.54110350074
1874,1.17260393996,2.09165006634,1.17260393996
1875,2.09165006634,1.83711730709,1.17260393996
1876,1.83711730709,2.09165006634,2.09165006634
1877,2.09165006634,1.54110350074,1.83711730709
1878,1.54110350074,1.54110350074,2.09165006634
1879,1.54110350074,2.52487623459,1.54110350074
1880,2.52487623459,2.8939592257,1.54110350074
1881,2.8939592257,3.37268439081,2.52487623459
1882,3.37268439081,2.7156951228,2.8939592257
1883,2.7156951228,3.65718470958,3.37268439081
1884,3.65718470958,4.83476990145,2.7156951228
1885,4.83476990145,3.92109678534,3.65718470958
1886,3.92109678534,3.22102468168,4.83476990145
1887,3.22102468168,3.22102468168,3.92109678534
1888,3.22102468168,2.52487623459,3.22102468168
1889,2.52487623459,3.22102468168,3.22102468168
1890,3.22102468168,3.37268439081,2.52487623459
1891,3.37268439081,3.06186217848,3.22102468168
1892,3.06186217848,2.52487623459,3.37268439081
1893,2.52487623459,2.52487623459,3.06186217848
1894,2.52487623459,1.17260393996,2.52487623459
1895,1.17260393996,1.83711730709,2.52487623459
1896,1.83711730709,3.37268439081,1.17260393996
1897,3.37268439081,1.54110350074,1.83711730709
1898,1.54110350074,2.09165006634,3.37268439081
1899,2.09165006634,1.83711730709,1.54110350074
1900,1.83711730709,1.83711730709,2.09165006634
1901,1.83711730709,2.52487623459,1.83711730709
1902,2.52487623459,2.52487623459,1.83711730709
1903,2.52487623459,2.09165006634,2.52487623459
1904,2.09165006634,1.17260393996,2.52487623459
1905,1.17260393996,2.09165006634,2.09165006634
1906,2.09165006634,1.83711730709,1.17260393996
1907,1.83711730709,1.54110350074,2.09165006634
1908,1.54110350074,2.09165006634,1.83711730709
1909,2.09165006634,1.17260393996,1.54110350074
1910,1.17260393996,2.09165006634,2.09165006634
1911,2.09165006634,1.83711730709,1.17260393996
1912,1.83711730709,1.83711730709,2.09165006634
1913,1.83711730709,2.09165006634,1.83711730709
1914,2.09165006634,1.54110350074,1.83711730709
1915,1.54110350074,1.54110350074,2.09165006634
1916,1.54110350074,1.54110350074,1.54110350074
1917,1.54110350074,2.09165006634,1.54110350074
1918,2.09165006634,2.52487623459,1.54110350074
1919,2.52487623459,2.31840462387,2.09165006634
1920,2.31840462387,1.83711730709,2.52487623459
1921,1.83711730709,3.22102468168,2.31840462387
1922,3.22102468168,3.51781181987,1.83711730709
1923,3.51781181987,2.52487623459,3.22102468168
1924,2.52487623459,2.09165006634,3.51781181987
1925,2.09165006634,3.37268439081,2.52487623459
1926,3.37268439081,3.79143772203,2.09165006634
1927,3.79143772203,3.22102468168,3.37268439081
1928,3.22102468168,4.40170421541,3.79143772203
1929,4.40170421541,3.51781181987,3.22102468168
1930,3.51781181987,2.31840462387,4.40170421541
1931,2.31840462387,2.52487623459,3.51781181987
1932,2.52487623459,3.51781181987,2.31840462387
1933,3.51781181987,3.37268439081,2.52487623459
1934,3.37268439081,3.65718470958,3.51781181987
1935,3.65718470958,3.92109678534,3.37268439081
1936,3.92109678534,3.79143772203,3.65718470958
1937,3.79143772203,3.51781181987,3.92109678534
1938,3.51781181987,3.51781181987,3.79143772203
1939,3.51781181987,2.31840462387,3.51781181987
1940,2.31840462387,2.8939592257,3.51781181987
1941,2.8939592257,2.52487623459,2.31840462387
1942,2.52487623459,3.22102468168,2.8939592257
1943,3.22102468168,2.31840462387,2.52487623459
1944,2.31840462387,2.31840462387,3.22102468168
1945,2.31840462387,3.06186217848,2.31840462387
1946,3.06186217848,2.31840462387,2.31840462387
1947,2.31840462387,2.52487623459,3.06186217848
1948,2.52487623459,2.7156951228,2.31840462387
1949,2.7156951228,1.83711730709,2.52487623459
1950,1.83711730709,1.54110350074,2.7156951228
1951,1.54110350074,1.83711730709,1.83711730709
1952,1.83711730709,2.7156951228,1.54110350074
1953,2.7156951228,1.17260393996,1.83711730709
1954,1.17260393996,1.54110350074,2.7156951228
1955,1.54110350074,1.17260393996,1.17260393996
1956,1.17260393996,1.17260393996,1.54110350074
1957,1.17260393996,1.17260393996,1.17260393996
1958,1.17260393996,0.612372435696,1.17260393996
1959,0.612372435696,1.54110350074,1.17260393996
1960,1.54110350074,1.17260393996,0.612372435696
1961,1.17260393996,1.17260393996,1.54110350074
1962,1.17260393996,1.54110350074,1.17260393996
1963,1.54110350074,0.612372435696,1.17260393996
1964,0.612372435696,0.612372435696,1.54110350074
1965,0.612372435696,0.612372435696,0.612372435696
1966,0.612372435696,1.17260393996,0.612372435696
1967,1.17260393996,0.612372435696,0.612372435696
1968,0.612372435696,1.83711730709,1.17260393996
1969,1.83711730709,0.612372435696,0.612372435696
1970,0.612372435696,1.17260393996,1.83711730709
1971,1.17260393996,0.612372435696,0.612372435696
1972,0.612372435696,2.7156951228,1.17260393996
1973,2.7156951228,1.83711730709,0.612372435696
1974,1.83711730709,2.8939592257,2.7156951228
1975,2.8939592257,2.8939592257,1.83711730709
1976,2.8939592257,2.8939592257,2.8939592257
1977,2.8939592257,2.09165006634,2.8939592257
1978,2.09165006634,3.51781181987,2.8939592257
1979,3.51781181987,3.79143772203,2.09165006634
1980,3.79143772203,4.51386752132,3.51781181987
1981,4.51386752132,4.04660351406,3.79143772203
1982,4.04660351406,3.51781181987,4.51386752132
1983,3.51781181987,3.65718470958,4.04660351406
1984,3.65718470958,3.22102468168,3.51781181987
1985,3.22102468168,3.51781181987,3.65718470958
1986,3.51781181987,2.7156951228,3.22102468168
1987,2.7156951228,4.04660351406,3.51781181987
1988,4.04660351406,2.8939592257,2.7156951228
1989,2.8939592257,2.8939592257,4.04660351406
1990,2.8939592257,1.54110350074,2.8939592257
1991,1.54110350074,3.22102468168,2.8939592257
1992,3.22102468168,2.09165006634,1.54110350074
1993,2.09165006634,2.7156951228,3.22102468168
1994,2.7156951228,2.09165006634,2.09165006634
1995,2.09165006634,1.17260393996,2.7156951228
1996,1.17260393996,1.17260393996,2.09165006634
1997,1.17260393996,1.17260393996,1.17260393996
1998,1.17260393996,1.83711730709,1.17260393996
1999,1.83711730709,1.83711730709,1.17260393996
2000,1.83711730709,1.17260393996,1.83711730709
2001,1.17260393996,1.54110350074,1.83711730709
2002,1.54110350074,1.54110350074,1.17260393996
2003,1.54110350074,1.83711730709,1.54110350074
2004,1.83711730709,1.17260393996,1.54110350074
2005,1.17260393996,1.83711730709,1.83711730709
2006,1.83711730709,2.52487623459,1.17260393996
2007,2.52487623459,1.54110350074,1.83711730709
2008,1.54110350074,2.09165006634,2.52487623459
2009,2.09165006634,1.17260393996,1.54110350074
2010,1.17260393996,2.8939592257,2.09165006634
2011,2.8939592257,2.09165006634,1.17260393996
2012,2.09165006634,1.83711730709,2.8939592257
2013,1.83711730709,2.52487623459,2.09165006634
2014,2.52487623459,1.83711730709,1.83711730709
2015,1.83711730709,2.31840462387,2.52487623459
2016,2.31840462387,3.06186217848,1.83711730709
2017,3.06186217848,2.52487623459,2.31840462387
2018,2.52487623459,3.92109678534,3.06186217848
2019,3.92109678534,3.22102468168,2.52487623459
2020,3.22102468168,3.22102468168,3.92109678534
2021,3.22102468168,3.65718470958,3.22102468168
2022,3.65718470958,3.79143772203,3.22102468168
2023,3.79143772203,4.73022198211,3.65718470958
2024,4.73022198211,4.40170421541,3.79143772203
2025,4.40170421541,3.51781181987,4.73022198211
2026,3.51781181987,4.40170421541,4.40170421541
2027,4.40170421541,3.22102468168,3.51781181987
2028,3.22102468168,3.22102468168,4.40170421541
2029,3.22102468168,3.92109678534,3.22102468168
2030,3.92109678534,3.37268439081,3.22102468168
2031,3.37268439081,3.06186217848,3.92109678534
2032,3.06186217848,4.28660704987,3.37268439081
2033,4.28660704987,4.73022198211,3.06186217848
2034,4.73022198211,3.65718470958,4.28660704987
2035,3.65718470958,3.79143772203,4.73022198211
2036,3.79143772203,2.8939592257,3.65718470958
2037,2.8939592257,3.37268439081,3.79143772203
2038,3.37268439081,3.51781181987,2.8939592257
2039,3.51781181987,2.8939592257,3.37268439081
2040,2.8939592257,3.06186217848,3.51781181987
2041,3.06186217848,4.16833300013,2.8939592257
2042,4.16833300013,2.52487623459,3.06186217848
2043,2.52487623459,2.8939592257,4.16833300013
2044,2.8939592257,2.52487623459,2.52487623459
2045,2.52487623459,1.83711730709,2.8939592257
2046,1.83711730709,1.54110350074,2.52487623459
2047,1.54110350074,1.83711730709,1.83711730709
2048,1.83711730709,1.17260393996,1.54110350074
2049,1.17260393996,2.8939592257,1.83711730709
2050,2.8939592257,2.31840462387,1.17260393996
2051,2.31840462387,2.52487623459,2.8939592257
2052,2.52487623459,1.83711730709,2.31840462387
2053,1.83711730709,2.09165006634,2.52487623459
2054,2.09165006634,0.612372435696,1.83711730709
2055,0.612372435696,0.612372435696,2.09165006634
2056,0.612372435696,1.54110350074,0.612372435696
2057,1.54110350074,1.17260393996,0.612372435696
2058,1.17260393996,1.54110350074,1.54110350074
2059,1.54110350074,2.09165006634,1.17260393996
2060,2.09165006634,1.83711730709,1.54110350074
2061,1.83711730709,1.17260393996,2.09165006634
2062,1.17260393996,1.17260393996,1.83711730709
2063,1.17260393996,0.612372435696,1.17260393996
2064,0.612372435696,1.17260393996,1.17260393996
2065,1.17260393996,1.83711730709,0.612372435696
2066,1.83711730709,1.17260393996,1.17260393996
2067,1.17260393996,1.17260393996,1.83711730709
2068,1.17260393996,2.09165006634,1.17260393996
2069,2.09165006634,2.09165006634,1.17260393996
2070,2.09165006634,1.83711730709,2.09165006634
2071,1.83711730709,1.83711730709,2.09165006634
2072,1.83711730709,2.52487623459,1.83711730709
2073,2.52487623459,3.22102468168,1.83711730709
2074,3.22102468168,3.37268439081,2.52487623459
2075,3.37268439081,3.92109678534,3.22102468168
2076,3.92109678534,3.92109678534,3.37268439081
2077,3.92109678534,4.40170421541,3.92109678534
2078,4.40170421541,3.92109678534,3.92109678534
2079,3.92109678534,2.31840462387,4.40170421541
2080,2.31840462387,4.83476990145,3.92109678534
2081,4.83476990145,3.22102468168,2.31840462387
2082,3.22102468168,2.7156951228,4.83476990145
2083,2.7156951228,2.31840462387,3.22102468168
2084,2.31840462387,3.06186217848,2.7156951228
2085,3.06186217848,2.09165006634,2.31840462387
2086,2.09165006634,2.09165006634,3.06186217848
2087,2.09165006634,2.52487623459,2.09165006634
2088,2.52487623459,3.22102468168,2.09165006634
2089,3.22102468168,3.37268439081,2.52487623459
2090,3.37268439081,2.52487623459,3.22102468168
2091,2.52487623459,2.8939592257,3.37268439081
2092,2.8939592257,2.09165006634,2.52487623459
2093,2.09165006634,2.52487623459,2.8939592257
2094,2.52487623459,2.8939592257,2.09165006634
2095,2.8939592257,1.83711730709,2.52487623459
2096,1.83711730709,1.54110350074,2.8939592257
2097,1.54110350074,2.31840462387,1.83711730709
2098,2.31840462387,2.09165006634,1.54110350074
2099,2.09165006634,2.52487623459,2.31840462387
2100,2.52487623459,2.52487623459,2.09165006634
2101,2.52487623459,2.7156951228,2.52487623459
2102,2.7156951228,2.31840462387,2.52487623459
2103,2.31840462387,2.31840462387,2.7156951228
2104,2.31840462387,3.06186217848,2.31840462387
2105,3.06186217848,2.52487623459,2.31840462387
2106,2.52487623459,2.7156951228,3.06186217848
2107,2.7156951228,1.54110350074,2.52487623459
2108,1.54110350074,2.7156951228,2.7156951228
2109,2.7156951228,2.31840462387,1.54110350074
2110,2.31840462387,2.09165006634,2.7156951228
2111,2.09165006634,3.37268439081,2.31840462387
2112,3.37268439081,3.37268439081,2.09165006634
2113,3.37268439081,4.16833300013,3.37268439081
2114,4.16833300013,3.22102468168,3.37268439081
2115,3.22102468168,4.28660704987,4.16833300013
2116,4.28660704987,3.51781181987,3.22102468168
2117,3.51781181987,5.0373604199,4.28660704987
2118,5.0373604199,4.62331050223,3.51781181987
2119,4.62331050223,4.83476990145,5.0373604199
2120,4.83476990145,4.16833300013,4.62331050223
2121,4.16833300013,4.62331050223,4.83476990145
2122,4.62331050223,4.40170421541,4.16833300013
2123,4.40170421541,3.92109678534,4.62331050223
2124,3.92109678534,3.65718470958,4.40170421541
2125,3.65718470958,3.92109678534,3.92109678534
2126,3.92109678534,4.04660351406,3.65718470958
2127,4.04660351406,4.40170421541,3.92109678534
2128,4.40170421541,4.40170421541,4.04660351406
2129,4.40170421541,5.23211238411,4.40170421541
2130,5.23211238411,3.65718470958,4.40170421541
2131,3.65718470958,4.73022198211,5.23211238411
2132,4.73022198211,4.93710441453,3.65718470958
2133,4.93710441453,3.37268439081,4.73022198211
2134,3.37268439081,5.0373604199,4.93710441453
2135,5.0373604199,4.51386752132,3.37268439081
2136,4.51386752132,5.41987084717,5.0373604199
2137,5.41987084717,4.51386752132,4.51386752132
2138,4.51386752132,4.73022198211,5.41987084717
2139,4.73022198211,2.8939592257,4.51386752132
2140,2.8939592257,3.65718470958,4.73022198211
2141,3.65718470958,4.40170421541,2.8939592257
2142,4.40170421541,4.04660351406,3.65718470958
2143,4.04660351406,4.40170421541,4.40170421541
2144,4.40170421541,4.62331050223,4.04660351406
2145,4.62331050223,4.83476990145,4.40170421541
2146,4.83476990145,4.62331050223,4.62331050223
2147,4.62331050223,4.40170421541,4.83476990145
2148,4.40170421541,3.06186217848,4.62331050223
2149,3.06186217848,2.7156951228,4.40170421541
2150,2.7156951228,2.7156951228,3.06186217848
2151,2.7156951228,2.7156951228,2.7156951228
2152,2.7156951228,2.09165006634,2.7156951228
2153,2.09165006634,2.09165006634,2.7156951228
2154,2.09165006634,1.54110350074,2.09165006634
2155,1.54110350074,2.09165006634,2.09165006634
2156,2.09165006634,1.54110350074,1.54110350074
2157,1.54110350074,2.09165006634,2.09165006634
2158,2.09165006634,1.54110350074,1.54110350074
2159,1.54110350074,2.31840462387,2.09165006634
2160,2.31840462387,1.83711730709,1.54110350074
2161,1.83711730709,1.83711730709,2.31840462387
2162,1.83711730709,1.54110350074,1.83711730709
2163,1.54110350074,1.83711730709,1.83711730709
2164,1.83711730709,1.17260393996,1.54110350074
2165,1.17260393996,1.83711730709,1.83711730709
2166,1.83711730709,0.612372435696,1.17260393996
2167,0.612372435696,1.83711730709,1.83711730709
2168,1.83711730709,0.612372435696,0.612372435696
2169,0.612372435696,1.54110350074,1.83711730709
2170,1.54110350074,2.31840462387,0.612372435696
2171,2.31840462387,2.7156951228,1.54110350074
2172,2.7156951228,2.09165006634,2.31840462387
2173,2.09165006634,2.7156951228,2.7156951228
2174,2.7156951228,2.7156951228,2.09165006634
2175,2.7156951228,2.09165006634,2.7156951228
2176,2.09165006634,3.79143772203,2.7156951228
2177,3.79143772203,2.7156951228,2.09165006634
2178,2.7156951228,2.52487623459,3.79143772203
2179,2.52487623459,3.22102468168,2.7156951228
2180,3.22102468168,3.79143772203,2.52487623459
2181,3.79143772203,3.37268439081,3.22102468168
2182,3.37268439081,3.22102468168,3.79143772203
2183,3.22102468168,3.22102468168,3.37268439081
2184,3.22102468168,3.22102468168,3.22102468168
2185,3.22102468168,3.65718470958,3.22102468168
2186,3.65718470958,4.62331050223,3.22102468168
2187,4.62331050223,3.79143772203,3.65718470958
2188,3.79143772203,4.16833300013,4.62331050223
2189,4.16833300013,3.65718470958,3.79143772203
2190,3.65718470958,3.37268439081,4.16833300013
2191,3.37268439081,3.65718470958,3.65718470958
2192,3.65718470958,3.51781181987,3.37268439081
2193,3.51781181987,3.65718470958,3.65718470958
2194,3.65718470958,3.06186217848,3.51781181987
2195,3.06186217848,3.51781181987,3.65718470958
2196,3.51781181987,3.79143772203,3.06186217848
2197,3.79143772203,2.31840462387,3.51781181987
2198,2.31840462387,2.31840462387,3.79143772203
2199,2.31840462387,2.7156951228,2.31840462387
2200,2.7156951228,2.7156951228,2.31840462387
2201,2.7156951228,3.06186217848,2.7156951228
2202,3.06186217848,2.8939592257,2.7156951228
2203,2.8939592257,2.31840462387,3.06186217848
2204,2.31840462387,3.22102468168,2.8939592257
2205,3.22102468168,3.37268439081,2.31840462387
2206,3.37268439081,1.54110350074,3.22102468168
2207,1.54110350074,3.65718470958,3.37268439081
2208,3.65718470958,3.65718470958,1.54110350074
2209,3.65718470958,4.73022198211,3.65718470958
2210,4.73022198211,2.7156951228,3.65718470958
2211,2.7156951228,3.65718470958,4.73022198211
2212,3.65718470958,3.65718470958,2.7156951228
2213,3.65718470958,4.51386752132,3.65718470958
2214,4.51386752132,3.51781181987,3.65718470958
2215,3.51781181987,3.65718470958,4.51386752132
2216,3.65718470958,3.79143772203,3.51781181987
2217,3.79143772203,3.65718470958,3.65718470958
2218,3.65718470958,3.65718470958,3.79143772203
2219,3.65718470958,3.22102468168,3.65718470958
2220,3.22102468168,4.16833300013,3.65718470958
2221,4.16833300013,3.37268439081,3.22102468168
2222,3.37268439081,3.79143772203,4.16833300013
2223,3.79143772203,3.92109678534,3.37268439081
2224,3.92109678534,3.92109678534,3.79143772203
2225,3.92109678534,4.93710441453,3.92109678534
2226,4.93710441453,3.92109678534,3.92109678534
2227,3.92109678534,4.16833300013,4.93710441453
2228,4.16833300013,3.92109678534,3.92109678534
2229,3.92109678534,4.16833300013,4.16833300013
2230,4.16833300013,5.41987084717,3.92109678534
2231,5.41987084717,6.19475584668,4.16833300013
2232,6.19475584668,5.41987084717,5.41987084717
2233,5.41987084717,5.32681893817,6.19475584668
2234,5.32681893817,5.86301969978,5.41987084717
2235,5.86301969978,5.77711000415,5.32681893817
2236,5.77711000415,4.04660351406,5.86301969978
2237,4.04660351406,5.32681893817,5.77711000415
2238,5.32681893817,4.51386752132,4.04660351406
2239,4.51386752132,6.50960828315,5.32681893817
2240,6.50960828315,5.86301969978,4.51386752132
2241,5.86301969978,4.93710441453,6.50960828315
2242,4.93710441453,5.51135192126,5.86301969978
2243,5.51135192126,3.92109678534,4.93710441453
2244,3.92109678534,3.22102468168,5.51135192126
2245,3.22102468168,3.92109678534,3.92109678534
2246,3.92109678534,3.22102468168,3.22102468168
2247,3.22102468168,2.31840462387,3.92109678534
2248,2.31840462387,2.09165006634,3.22102468168
2249,2.09165006634,1.17260393996,2.31840462387
2250,1.17260393996,2.31840462387,2.09165006634
2251,2.31840462387,2.52487623459,1.17260393996
2252,2.52487623459,1.54110350074,2.31840462387
2253,1.54110350074,1.83711730709,2.52487623459
2254,1.83711730709,1.83711730709,1.54110350074
2255,1.83711730709,1.54110350074,1.83711730709
2256,1.54110350074,2.52487623459,1.83711730709
2257,2.52487623459,1.83711730709,1.54110350074
2258,1.83711730709,1.17260393996,2.52487623459
2259,1.17260393996,1.17260393996,1.83711730709
2260,1.17260393996,1.17260393996,1.17260393996
2261,1.17260393996,1.83711730709,1.17260393996
2262,1.83711730709,1.17260393996,1.17260393996
2263,1.17260393996,1.17260393996,1.83711730709
2264,1.17260393996,1.54110350074,1.17260393996
2265,1.54110350074,1.17260393996,1.17260393996
2266,1.17260393996,1.83711730709,1.54110350074
2267,1.83711730709,1.17260393996,1.17260393996
2268,1.17260393996,1.83711730709,1.83711730709
2269,1.83711730709,1.83711730709,1.17260393996
2270,1.83711730709,2.7156951228,1.83711730709
2271,2.7156951228,2.31840462387,1.83711730709
2272,2.31840462387,2.52487623459,2.7156951228
2273,2.52487623459,2.31840462387,2.31840462387
2274,2.31840462387,2.09165006634,2.52487623459
2275,2.09165006634,2.7156951228,2.31840462387
2276,2.7156951228,3.79143772203,2.09165006634
2277,3.79143772203,3.37268439081,2.7156951228
2278,3.37268439081,2.52487623459,3.79143772203
2279,2.52487623459,2.31840462387,3.37268439081
2280,2.31840462387,3.79143772203,2.52487623459
2281,3.79143772203,4.04660351406,2.31840462387
2282,4.04660351406,3.92109678534,3.79143772203
2283,3.92109678534,2.31840462387,4.04660351406
2284,2.31840462387,3.37268439081,3.92109678534
2285,3.37268439081,2.8939592257,2.31840462387
2286,2.8939592257,2.8939592257,3.37268439081
2287,2.8939592257,2.31840462387,2.8939592257
2288,2.31840462387,3.22102468168,2.8939592257
2289,3.22102468168,2.52487623459,2.31840462387
2290,2.52487623459,3.06186217848,3.22102468168
2291,3.06186217848,1.83711730709,2.52487623459
2292,1.83711730709,2.31840462387,3.06186217848
2293,2.31840462387,1.83711730709,1.83711730709
